"date","week","ccLabel","day_count","lTemp","sdPos","tank","trt","water","ind","log.sdPos","log.lTemp","day_number","log.day_number"
"11/26/2019","week5","tank1_control_no_Red","D25",22.7129480566667,1.22474487139159,"tank1","control","no","Red",0.202732554054082,3.1229351608438,25,3.2188758248682
"11/22/2019","week5","tank4_heating_yes_Yellow","D21",28.7912291833333,4.24264068711928,"tank4","heating","yes","Yellow",1.44518587894808,3.36007079851412,21,3.04452243772342
"11/22/2019","week5","tank4_heating_no_Yellow","D21",33.4905807433333,2.68328157299975,"tank4","heating","no","Yellow",0.987040513011005,3.51126422745401,21,3.04452243772342
"11/22/2019","week5","tank3_heating_no_Yellow","D21",33.0879895366667,2.54950975679639,"tank3","heating","no","Yellow",0.935901088450796,3.49917036265848,21,3.04452243772342
"11/23/2019","week5","tank4_heating_yes_Yellow","D22",29.2709424466667,3.286335345031,"tank4","heating","yes","Yellow",1.18977306706509,3.37659529856831,22,3.09104245335832
"11/23/2019","week5","tank3_heating_no_Yellow","D22",27.9650474933333,1.51657508881031,"tank3","heating","no","Yellow",0.416454561467552,3.33095542658548,22,3.09104245335832
"11/23/2019","week5","tank2_control_yes_Yellow","D22",23.2672740733333,2.58843582110896,"tank2","control","yes","Yellow",0.95105376319846,3.14704782706318,22,3.09104245335832
"11/24/2019","week5","tank3_heating_no_Yellow","D23",34.05174301,1.09544511501033,"tank3","heating","no","Yellow",0.0911607783969774,3.52788122100637,23,3.13549421592915
"11/26/2019","week5","tank4_heating_yes_Yellow","D25",30.2593449433333,4.33589667773576,"tank4","heating","yes","Yellow",1.46692843491795,3.40980506051629,25,3.2188758248682
"11/26/2019","week5","tank3_heating_no_Yellow","D25",33.2416777966667,2.60768096208106,"tank3","heating","no","Yellow",0.95846130609103,3.50380444394406,25,3.2188758248682
"11/26/2019","week5","tank2_control_yes_Yellow","D25",23.5912593433333,1.09544511501033,"tank2","control","yes","Yellow",0.0911607783969772,3.16087627662093,25,3.2188758248682
"11/22/2019","week5","tank3_heating_yes_Black","D21",29.8772591433333,3.27108544675922,"tank3","heating","yes","Black",1.18512187073393,3.39709762725317,21,3.04452243772342
"11/22/2019","week5","tank3_heating_no_Black","D21",33.0879895366667,10.7563934476199,"tank3","heating","no","Black",2.37550031709982,3.49917036265848,21,3.04452243772342
"11/22/2019","week5","tank2_control_yes_Black","D21",22.6614216133333,1.14017542509914,"tank2","control","yes","Black",0.131182132233746,3.12066399031926,21,3.04452243772342
"11/23/2019","week5","tank3_heating_yes_Black","D22",25.65557751,1.78885438199983,"tank3","heating","yes","Black",0.581575404902841,3.24476099476228,22,3.09104245335832
"11/23/2019","week5","tank3_heating_no_Black","D22",27.9650474933333,11.6490342947388,"tank3","heating","no","Black",2.45522328342041,3.33095542658548,22,3.09104245335832
"11/23/2019","week5","tank1_control_no_Black","D22",22.3546459366667,1.30384048104053,"tank1","control","no","Black",0.265314125531085,3.10703417134386,22,3.09104245335832
"11/24/2019","week5","tank3_heating_no_Black","D23",34.05174301,14.0285423334001,"tank3","heating","no","Black",2.64109399230908,3.52788122100637,23,3.13549421592915
"11/24/2019","week5","tank2_control_yes_Black","D23",23.57506008,1.51657508881031,"tank2","control","yes","Black",0.416454561467552,3.16018937697863,23,3.13549421592915
"11/25/2019","week5","tank3_heating_no_Black","D24",33.91726578,9.82344135219425,"tank3","heating","no","Black",2.28477150417247,3.52392419977377,24,3.17805383034795
"11/25/2019","week5","tank2_control_no_Black","D24",24.5161828766667,2.16794833886788,"tank2","control","no","Black",0.773781254358006,3.19933342507791,24,3.17805383034795
"11/25/2019","week5","tank1_control_yes_Black","D24",23.1658870533333,1.92353840616713,"tank1","control","yes","Black",0.65416640982509,3.14268081096228,24,3.17805383034795
"11/26/2019","week5","tank4_heating_yes_Black","D25",30.2593449433333,10.084641788383,"tank4","heating","yes","Black",2.31101365152726,3.40980506051629,25,3.2188758248682
"11/26/2019","week5","tank3_heating_no_Black","D25",33.2416777966667,5.54075807087803,"tank3","heating","no","Black",1.71213132729658,3.50380444394406,25,3.2188758248682
"11/26/2019","week5","tank2_control_yes_Black","D25",23.5912593433333,1.14017542509914,"tank2","control","yes","Black",0.131182132233746,3.16087627662093,25,3.2188758248682
"11/26/2019","week5","tank1_control_yes_Black","D25",23.07613362,1.09544511501033,"tank1","control","yes","Black",0.0911607783969774,3.1387989068095,25,3.2188758248682
"11/22/2019","week5","tank4_heating_yes_White","D21",28.7912291833333,1.73205080756888,"tank4","heating","yes","White",0.549306144334055,3.36007079851412,21,3.04452243772342
"11/22/2019","week5","tank3_heating_yes_White","D21",29.8772591433333,5.7706152185014,"tank3","heating","yes","White",1.7527786984932,3.39709762725317,21,3.04452243772342
"11/22/2019","week5","tank3_heating_no_White","D21",33.0879895366667,6.94982014155762,"tank3","heating","no","White",1.93871578032926,3.49917036265848,21,3.04452243772342
"11/22/2019","week5","tank2_control_no_White","D21",23.2787221233333,1.30384048104053,"tank2","control","no","White",0.265314125531085,3.14753972974724,21,3.04452243772342
"11/23/2019","week5","tank4_heating_yes_White","D22",29.2709424466667,7.70064932327138,"tank4","heating","yes","White",2.04130465300184,3.37659529856831,22,3.09104245335832
"11/23/2019","week5","tank3_heating_yes_White","D22",25.65557751,2.40831891575846,"tank3","heating","yes","White",0.878928958776187,3.24476099476228,22,3.09104245335832
"11/23/2019","week5","tank3_heating_no_White","D22",27.9650474933333,1.92353840616713,"tank3","heating","no","White",0.65416640982509,3.33095542658548,22,3.09104245335832
"11/23/2019","week5","tank2_control_yes_White","D22",23.2672740733333,2.07364413533277,"tank2","control","yes","White",0.729307511349758,3.14704782706318,22,3.09104245335832
"11/23/2019","week5","tank2_control_no_White","D22",23.6033546866667,1.34164078649987,"tank2","control","no","White",0.29389333245106,3.16138884966964,22,3.09104245335832
"11/23/2019","week5","tank1_control_yes_White","D22",22.8902157866667,1.14017542509914,"tank1","control","yes","White",0.131182132233746,3.13070956103523,22,3.09104245335832
"11/24/2019","week5","tank4_heating_yes_White","D23",29.1711363333333,2.16794833886788,"tank4","heating","yes","White",0.773781254358007,3.37317973866882,23,3.13549421592915
"11/24/2019","week5","tank3_heating_yes_White","D23",29.92537861,2.58843582110896,"tank3","heating","yes","White",0.95105376319846,3.39870690332724,23,3.13549421592915
"11/24/2019","week5","tank3_heating_no_White","D23",34.05174301,3.93700393700591,"tank3","heating","no","White",1.3704200119626,3.52788122100637,23,3.13549421592915
"11/25/2019","week5","tank4_heating_yes_White","D24",29.84402272,2,"tank4","heating","yes","White",0.693147180559945,3.39598457590103,24,3.17805383034795
"11/25/2019","week5","tank1_control_yes_White","D24",23.1658870533333,3.78153408023781,"tank1","control","yes","White",1.33012976863293,3.14268081096228,24,3.17805383034795
"11/26/2019","week5","tank4_heating_yes_White","D25",30.2593449433333,4.2190046219458,"tank4","heating","yes","White",1.43959922864902,3.40980506051629,25,3.2188758248682
"11/26/2019","week5","tank3_heating_yes_White","D25",30.3231662433333,1.48323969741913,"tank3","heating","yes","White",0.394228680182135,3.41191198287257,25,3.2188758248682
"11/26/2019","week5","tank1_control_yes_White","D25",23.07613362,1.09544511501033,"tank1","control","yes","White",0.0911607783969772,3.1387989068095,25,3.2188758248682
