DateTime,Temp
8/8/2020 21:00,23.34
8/8/2020 21:15,23.21
8/8/2020 21:30,23.12
8/8/2020 21:45,23.08
8/8/2020 22:00,22.99
8/8/2020 22:15,22.86
8/8/2020 22:30,22.82
8/8/2020 22:45,22.82
8/8/2020 23:00,22.73
8/8/2020 23:15,22.65
8/8/2020 23:30,22.56
8/8/2020 23:45,22.56
8/9/2020 0:00,22.48
8/9/2020 0:15,22.39
8/9/2020 0:30,22.26
8/9/2020 0:45,22.05
8/9/2020 1:00,21.92
8/9/2020 1:15,21.79
8/9/2020 1:30,21.75
8/9/2020 1:45,21.7
8/9/2020 2:00,21.62
8/9/2020 2:15,21.58
8/9/2020 2:30,21.49
8/9/2020 2:45,21.45
8/9/2020 3:00,21.4
8/9/2020 3:15,21.28
8/9/2020 3:30,21.19
8/9/2020 3:45,21.06
8/9/2020 4:00,21.06
8/9/2020 4:15,20.98
8/9/2020 4:30,20.85
8/9/2020 4:45,20.85
8/9/2020 5:00,20.72
8/9/2020 5:15,20.89
8/9/2020 5:30,21.28
8/9/2020 5:45,21.45
8/9/2020 6:00,21.53
8/9/2020 6:15,21.62
8/9/2020 6:30,21.58
8/9/2020 6:45,21.62
8/9/2020 7:00,21.62
8/9/2020 7:15,21.62
8/9/2020 7:30,21.66
8/9/2020 7:45,21.62
8/9/2020 8:00,21.66
8/9/2020 8:15,21.66
8/9/2020 8:30,21.7
8/9/2020 8:45,21.62
8/9/2020 9:00,21.66
8/9/2020 9:15,21.7
8/9/2020 9:30,21.96
8/9/2020 9:45,22.35
8/9/2020 10:00,22.91
8/9/2020 10:15,23.46
8/9/2020 10:30,23.98
8/9/2020 10:45,24.58
8/9/2020 11:00,25.09
8/9/2020 11:15,25.57
8/9/2020 11:30,26.08
8/9/2020 11:45,26.42
8/9/2020 12:00,26.81
8/9/2020 12:15,27.24
8/9/2020 12:30,27.58
8/9/2020 12:45,27.93
8/9/2020 13:00,28.27
8/9/2020 13:15,28.7
8/9/2020 13:30,29.21
8/9/2020 13:45,29.6
8/9/2020 14:00,29.94
8/9/2020 14:15,30.24
8/9/2020 14:30,30.5
8/9/2020 14:45,30.67
8/9/2020 15:00,30.67
8/9/2020 15:15,30.76
8/9/2020 15:30,30.89
8/9/2020 15:45,30.97
8/9/2020 16:00,31.1
8/9/2020 16:15,31.23
8/9/2020 16:30,31.31
8/9/2020 16:45,31.36
8/9/2020 17:00,31.44
8/9/2020 17:15,31.36
8/9/2020 17:30,30.5
8/9/2020 17:45,27.28
8/9/2020 18:00,25.65
8/9/2020 18:15,24.84
8/9/2020 18:30,24.36
8/9/2020 18:45,24.11
8/9/2020 19:00,23.85
8/9/2020 19:15,23.64
8/9/2020 19:30,23.55
8/9/2020 19:45,23.51
8/9/2020 20:00,23.55
8/9/2020 20:15,23.59
8/9/2020 20:30,23.68
8/9/2020 20:45,23.85
8/9/2020 21:00,24.02
8/9/2020 21:15,24.02
8/9/2020 21:30,23.89
8/9/2020 21:45,23.72
8/9/2020 22:00,23.55
8/9/2020 22:15,23.46
8/9/2020 22:30,23.29
8/9/2020 22:45,23.16
8/9/2020 23:00,23.08
8/9/2020 23:15,22.91
8/9/2020 23:30,22.73
8/9/2020 23:45,22.65
8/10/2020 0:00,22.56
8/10/2020 0:15,22.43
8/10/2020 0:30,22.39
8/10/2020 0:45,22.26
8/10/2020 1:00,22.18
8/10/2020 1:15,22.13
8/10/2020 1:30,22.05
8/10/2020 1:45,21.96
8/10/2020 2:00,21.83
8/10/2020 2:15,21.75
8/10/2020 2:30,21.7
8/10/2020 2:45,21.66
8/10/2020 3:00,21.53
8/10/2020 3:15,21.49
8/10/2020 3:30,21.4
8/10/2020 3:45,21.36
8/10/2020 4:00,21.28
8/10/2020 4:15,21.28
8/10/2020 4:30,21.19
8/10/2020 4:45,21.15
8/10/2020 5:00,21.1
8/10/2020 5:15,21.06
8/10/2020 5:30,21.02
8/10/2020 5:45,21.06
8/10/2020 6:00,21.45
8/10/2020 6:15,21.7
8/10/2020 6:30,21.79
8/10/2020 6:45,21.88
8/10/2020 7:00,21.92
8/10/2020 7:15,21.88
8/10/2020 7:30,21.92
8/10/2020 7:45,21.96
8/10/2020 8:00,22.01
8/10/2020 8:15,21.96
8/10/2020 8:30,22.01
8/10/2020 8:45,22.01
8/10/2020 9:00,22.05
8/10/2020 9:15,22.05
8/10/2020 9:30,22.05
8/10/2020 9:45,22.26
8/10/2020 10:00,22.78
8/10/2020 10:15,23.55
8/10/2020 10:30,24.15
8/10/2020 10:45,24.54
8/10/2020 11:00,25.01
8/10/2020 11:15,25.39
8/10/2020 11:30,25.99
8/10/2020 11:45,26.72
8/10/2020 12:00,26.98
8/10/2020 12:15,27.58
8/10/2020 12:30,27.71
8/10/2020 12:45,28.18
8/10/2020 13:00,28.61
8/10/2020 13:15,28.87
8/10/2020 13:30,28.61
8/10/2020 13:45,29.08
8/10/2020 14:00,29.64
8/10/2020 14:15,29.9
8/10/2020 14:30,29.9
8/10/2020 14:45,29.6
8/10/2020 15:00,29.38
8/10/2020 15:15,29.6
8/10/2020 15:30,30.03
8/10/2020 15:45,30.11
8/10/2020 16:00,30.07
8/10/2020 16:15,30.07
8/10/2020 16:30,30.46
8/10/2020 16:45,30.76
8/10/2020 17:00,30.84
8/10/2020 17:15,30.8
8/10/2020 17:30,30.84
8/10/2020 17:45,30.67
8/10/2020 18:00,30.16
8/10/2020 18:15,27.15
8/10/2020 18:30,25.61
8/10/2020 18:45,24.92
8/10/2020 19:00,24.45
8/10/2020 19:15,24.19
8/10/2020 19:30,23.98
8/10/2020 19:45,23.85
8/10/2020 20:00,23.72
8/10/2020 20:15,23.64
8/10/2020 20:30,23.72
8/10/2020 20:45,23.76
8/10/2020 21:00,23.89
8/10/2020 21:15,24.11
8/10/2020 21:30,24.15
8/10/2020 21:45,24.02
8/10/2020 22:00,23.85
8/10/2020 22:15,23.81
8/10/2020 22:30,23.59
8/10/2020 22:45,23.46
8/10/2020 23:00,23.34
8/10/2020 23:15,23.25
8/10/2020 23:30,23.16
8/10/2020 23:45,23.08
8/11/2020 0:00,22.95
8/11/2020 0:15,22.82
8/11/2020 0:30,22.73
8/11/2020 0:45,22.65
8/11/2020 1:00,22.56
8/11/2020 1:15,22.48
8/11/2020 1:30,22.39
8/11/2020 1:45,22.35
8/11/2020 2:00,22.31
8/11/2020 2:15,22.35
8/11/2020 2:30,22.31
8/11/2020 2:45,22.22
8/11/2020 3:00,22.22
8/11/2020 3:15,22.18
8/11/2020 3:30,22.09
8/11/2020 3:45,22.01
8/11/2020 4:00,21.96
8/11/2020 4:15,21.83
8/11/2020 4:30,21.83
8/11/2020 4:45,21.75
8/11/2020 5:00,21.75
8/11/2020 5:15,21.62
8/11/2020 5:30,21.58
8/11/2020 5:45,21.53
8/11/2020 6:00,21.45
8/11/2020 6:15,21.4
8/11/2020 6:30,21.7
8/11/2020 6:45,22.01
8/11/2020 7:00,22.09
8/11/2020 7:15,22.18
8/11/2020 7:30,22.26
8/11/2020 7:45,22.26
8/11/2020 8:00,22.31
8/11/2020 8:15,22.31
8/11/2020 8:30,22.31
8/11/2020 8:45,22.35
8/11/2020 9:00,22.39
8/11/2020 9:15,22.35
8/11/2020 9:30,22.39
8/11/2020 9:45,22.43
8/11/2020 10:00,22.52
8/11/2020 10:15,22.65
8/11/2020 10:30,23.08
8/11/2020 10:45,23.85
8/11/2020 11:00,24.06
8/11/2020 11:15,24.11
8/11/2020 11:30,24.06
8/11/2020 11:45,24.11
8/11/2020 12:00,24.24
8/11/2020 12:15,24.36
8/11/2020 12:30,24.49
8/11/2020 12:45,24.71
8/11/2020 13:00,24.88
8/11/2020 13:15,24.97
8/11/2020 13:30,24.88
8/11/2020 13:45,24.84
8/11/2020 14:00,24.84
8/11/2020 14:15,24.84
8/11/2020 14:30,24.88
8/11/2020 14:45,24.75
8/11/2020 15:00,24.75
8/11/2020 15:15,24.75
8/11/2020 15:30,24.71
8/11/2020 15:45,24.58
8/11/2020 16:00,24.62
8/11/2020 16:15,24.71
8/11/2020 16:30,25.05
8/11/2020 16:45,25.82
8/11/2020 17:00,26.51
8/11/2020 17:15,27.54
8/11/2020 17:30,28.23
8/11/2020 17:45,28.53
8/11/2020 18:00,28.61
8/11/2020 18:15,28.48
8/11/2020 18:30,28.27
8/11/2020 18:45,27.02
8/11/2020 19:00,25.31
8/11/2020 19:15,24.41
8/11/2020 19:30,24.02
8/11/2020 19:45,23.76
8/11/2020 20:00,23.59
8/11/2020 20:15,23.42
8/11/2020 20:30,23.34
8/11/2020 20:45,23.25
8/11/2020 21:00,23.21
8/11/2020 21:15,23.16
8/11/2020 21:30,23.38
8/11/2020 21:45,23.51
8/11/2020 22:00,23.55
8/11/2020 22:15,23.42
8/11/2020 22:30,23.25
8/11/2020 22:45,23.08
8/11/2020 23:00,22.86
8/11/2020 23:15,22.69
8/11/2020 23:30,22.48
8/11/2020 23:45,22.39
8/12/2020 0:00,22.22
8/12/2020 0:15,22.09
8/12/2020 0:30,21.92
8/12/2020 0:45,21.83
8/12/2020 1:00,21.75
8/12/2020 1:15,21.62
8/12/2020 1:30,21.58
8/12/2020 1:45,21.53
8/12/2020 2:00,21.45
8/12/2020 2:15,21.45
8/12/2020 2:30,21.36
8/12/2020 2:45,21.36
8/12/2020 3:00,21.36
8/12/2020 3:15,21.32
8/12/2020 3:30,21.28
8/12/2020 3:45,21.19
8/12/2020 4:00,21.15
8/12/2020 4:15,21.1
8/12/2020 4:30,21.06
8/12/2020 4:45,20.98
8/12/2020 5:00,20.89
8/12/2020 5:15,20.8
8/12/2020 5:30,20.72
8/12/2020 5:45,20.63
8/12/2020 6:00,20.55
8/12/2020 6:15,20.5
8/12/2020 6:30,20.46
8/12/2020 6:45,20.42
8/12/2020 7:00,20.46
8/12/2020 7:15,20.89
8/12/2020 7:30,21.45
8/12/2020 7:45,21.75
8/12/2020 8:00,21.88
8/12/2020 8:15,21.96
8/12/2020 8:30,22.01
8/12/2020 8:45,22.13
8/12/2020 9:00,22.22
8/12/2020 9:15,22.22
8/12/2020 9:30,22.31
8/12/2020 9:45,22.31
8/12/2020 10:00,22.39
8/12/2020 10:15,22.52
8/12/2020 10:30,22.69
8/12/2020 10:45,22.99
8/12/2020 11:00,23.59
8/12/2020 11:15,24.36
8/12/2020 11:30,25.31
8/12/2020 11:45,26.04
8/12/2020 12:00,26.68
8/12/2020 12:15,27.15
8/12/2020 12:30,27.32
8/12/2020 12:45,27.32
8/12/2020 13:00,27.28
8/12/2020 13:15,27.24
8/12/2020 13:30,27.54
8/12/2020 13:45,28.14
8/12/2020 14:00,28.61
8/12/2020 14:15,29
8/12/2020 14:30,29.47
8/12/2020 14:45,29.77
8/12/2020 15:00,29.98
8/12/2020 15:15,30.2
8/12/2020 15:30,30.41
8/12/2020 15:45,30.59
8/12/2020 16:00,30.8
8/12/2020 16:15,30.89
8/12/2020 16:30,30.97
8/12/2020 16:45,31.01
8/12/2020 17:00,31.01
8/12/2020 17:15,30.97
8/12/2020 17:30,30.97
8/12/2020 17:45,30.84
8/12/2020 18:00,30.76
8/12/2020 18:15,30.5
8/12/2020 18:30,30.2
8/12/2020 18:45,29.9
8/12/2020 19:00,29.64
8/12/2020 19:15,29.34
8/12/2020 19:30,28.18
8/12/2020 19:45,26.3
8/12/2020 20:00,25.39
8/12/2020 20:15,24.88
8/12/2020 20:30,24.54
8/12/2020 20:45,24.32
8/12/2020 21:00,24.19
8/12/2020 21:15,24.11
8/12/2020 21:30,23.94
8/12/2020 21:45,23.89
8/12/2020 22:00,23.98
8/12/2020 22:15,24.06
8/12/2020 22:30,24.11
8/12/2020 22:45,24.19
8/12/2020 23:00,24.11
8/12/2020 23:15,24.15
8/12/2020 23:30,24.02
8/12/2020 23:45,23.89
8/13/2020 0:00,23.72
8/13/2020 0:15,23.64
8/13/2020 0:30,23.59
8/13/2020 0:45,23.46
8/13/2020 1:00,23.42
8/13/2020 1:15,23.34
8/13/2020 1:30,23.25
8/13/2020 1:45,23.21
8/13/2020 2:00,23.12
8/13/2020 2:15,23.03
8/13/2020 2:30,22.95
8/13/2020 2:45,22.86
8/13/2020 3:00,22.82
8/13/2020 3:15,22.78
8/13/2020 3:30,22.69
8/13/2020 3:45,22.61
8/13/2020 4:00,22.52
8/13/2020 4:15,22.43
8/13/2020 4:30,22.35
8/13/2020 4:45,22.22
8/13/2020 5:00,22.13
8/13/2020 5:15,21.96
8/13/2020 5:30,21.83
8/13/2020 5:45,21.66
8/13/2020 6:00,21.58
8/13/2020 6:15,21.49
8/13/2020 6:30,21.45
8/13/2020 6:45,21.28
8/13/2020 7:00,21.28
8/13/2020 7:15,21.32
8/13/2020 7:30,21.4
8/13/2020 7:45,21.49
8/13/2020 8:00,21.66
8/13/2020 8:15,22.05
8/13/2020 8:30,22.31
8/13/2020 8:45,22.48
8/13/2020 9:00,22.52
8/13/2020 9:15,22.56
8/13/2020 9:30,22.65
8/13/2020 9:45,22.69
8/13/2020 10:00,22.78
8/13/2020 10:15,22.86
8/13/2020 10:30,22.91
8/13/2020 10:45,22.99
8/13/2020 11:00,23.03
8/13/2020 11:15,23.16
8/13/2020 11:30,23.34
8/13/2020 11:45,23.64
8/13/2020 12:00,24.15
8/13/2020 12:15,24.84
8/13/2020 12:30,25.35
8/13/2020 12:45,26.47
8/13/2020 13:00,27.37
8/13/2020 13:15,28.1
8/13/2020 13:30,28.74
8/13/2020 13:45,29.08
8/13/2020 14:00,29.3
8/13/2020 14:15,29.3
8/13/2020 14:30,29.13
8/13/2020 14:45,29
8/13/2020 15:00,28.95
8/13/2020 15:15,28.7
8/13/2020 15:30,28.23
8/13/2020 15:45,28.18
8/13/2020 16:00,28.4
8/13/2020 16:15,28.4
8/13/2020 16:30,28.27
8/13/2020 16:45,28.05
8/13/2020 17:00,27.97
