DateTime,Temp
8/8/2020 10:00,23.76
8/8/2020 10:15,24.32
8/8/2020 10:30,25.01
8/8/2020 10:45,25.69
8/8/2020 11:00,26.34
8/8/2020 11:15,27.07
8/8/2020 11:30,27.67
8/8/2020 11:45,28.1
8/8/2020 12:00,28.7
8/8/2020 12:15,29.34
8/8/2020 12:30,29.81
8/8/2020 12:45,29.94
8/8/2020 13:00,30.2
8/8/2020 13:15,30.54
8/8/2020 13:30,30.84
8/8/2020 13:45,31.1
8/8/2020 14:00,31.49
8/8/2020 14:15,31.74
8/8/2020 14:30,31.61
8/8/2020 14:45,31.66
8/8/2020 15:00,31.74
8/8/2020 15:15,31.87
8/8/2020 15:30,31.96
8/8/2020 15:45,32.09
8/8/2020 16:00,32.13
8/8/2020 16:15,31.96
8/8/2020 16:30,31.96
8/8/2020 16:45,32
8/8/2020 17:00,28.74
8/8/2020 17:15,26.47
8/8/2020 17:30,25.27
8/8/2020 17:45,24.71
8/8/2020 18:00,24.41
8/8/2020 18:15,24.06
8/8/2020 18:30,23.72
8/8/2020 18:45,23.64
8/8/2020 19:00,23.42
8/8/2020 19:15,23.34
8/8/2020 19:30,23.25
8/8/2020 19:45,23.25
8/8/2020 20:00,23.34
8/8/2020 20:15,23.38
8/8/2020 20:30,23.55
8/8/2020 20:45,23.55
8/8/2020 21:00,23.38
8/8/2020 21:15,23.29
8/8/2020 21:30,23.21
8/8/2020 21:45,23.08
8/8/2020 22:00,22.99
8/8/2020 22:15,22.86
8/8/2020 22:30,22.82
8/8/2020 22:45,22.82
8/8/2020 23:00,22.73
8/8/2020 23:15,22.69
8/8/2020 23:30,22.65
8/8/2020 23:45,22.56
8/9/2020 0:00,22.48
8/9/2020 0:15,22.39
8/9/2020 0:30,22.22
8/9/2020 0:45,22.05
8/9/2020 1:00,21.92
8/9/2020 1:15,21.79
8/9/2020 1:30,21.75
8/9/2020 1:45,21.66
8/9/2020 2:00,21.53
8/9/2020 2:15,21.49
8/9/2020 2:30,21.49
8/9/2020 2:45,21.4
8/9/2020 3:00,21.32
8/9/2020 3:15,21.19
8/9/2020 3:30,21.06
8/9/2020 3:45,20.98
8/9/2020 4:00,20.89
8/9/2020 4:15,20.8
8/9/2020 4:30,20.72
8/9/2020 4:45,20.72
8/9/2020 5:00,20.59
8/9/2020 5:15,20.8
8/9/2020 5:30,21.19
8/9/2020 5:45,21.36
8/9/2020 6:00,21.45
8/9/2020 6:15,21.53
8/9/2020 6:30,21.58
8/9/2020 6:45,21.53
8/9/2020 7:00,21.62
8/9/2020 7:15,21.62
8/9/2020 7:30,21.66
8/9/2020 7:45,21.7
8/9/2020 8:00,21.66
8/9/2020 8:15,21.66
8/9/2020 8:30,21.66
8/9/2020 8:45,21.66
8/9/2020 9:00,21.66
8/9/2020 9:15,21.7
8/9/2020 9:30,21.92
8/9/2020 9:45,22.35
8/9/2020 10:00,23.08
8/9/2020 10:15,23.89
8/9/2020 10:30,24.66
8/9/2020 10:45,25.27
8/9/2020 11:00,25.95
8/9/2020 11:15,26.47
8/9/2020 11:30,26.94
8/9/2020 11:45,27.37
8/9/2020 12:00,27.8
8/9/2020 12:15,28.23
8/9/2020 12:30,28.48
8/9/2020 12:45,28.74
8/9/2020 13:00,29.04
8/9/2020 13:15,29.38
8/9/2020 13:30,29.77
8/9/2020 13:45,30.16
8/9/2020 14:00,30.46
8/9/2020 14:15,30.71
8/9/2020 14:30,30.97
8/9/2020 14:45,31.1
8/9/2020 15:00,31.23
8/9/2020 15:15,31.36
8/9/2020 15:30,31.36
8/9/2020 15:45,31.44
8/9/2020 16:00,31.49
8/9/2020 16:15,31.53
8/9/2020 16:30,31.53
8/9/2020 16:45,31.44
8/9/2020 17:00,31.44
8/9/2020 17:15,31.4
8/9/2020 17:30,30.8
8/9/2020 17:45,27.93
8/9/2020 18:00,26.21
8/9/2020 18:15,25.35
8/9/2020 18:30,24.84
8/9/2020 18:45,24.49
8/9/2020 19:00,24.19
8/9/2020 19:15,23.98
8/9/2020 19:30,23.85
8/9/2020 19:45,23.72
8/9/2020 20:00,23.76
8/9/2020 20:15,23.76
8/9/2020 20:30,23.81
8/9/2020 20:45,23.98
8/9/2020 21:00,24.11
8/9/2020 21:15,24.06
8/9/2020 21:30,23.85
8/9/2020 21:45,23.72
8/9/2020 22:00,23.55
8/9/2020 22:15,23.38
8/9/2020 22:30,23.25
8/9/2020 22:45,23.08
8/9/2020 23:00,23.03
8/9/2020 23:15,22.91
8/9/2020 23:30,22.73
8/9/2020 23:45,22.65
8/10/2020 0:00,22.61
8/10/2020 0:15,22.52
8/10/2020 0:30,22.43
8/10/2020 0:45,22.26
8/10/2020 1:00,22.13
8/10/2020 1:15,22.09
8/10/2020 1:30,22.01
8/10/2020 1:45,21.92
8/10/2020 2:00,21.79
8/10/2020 2:15,21.7
8/10/2020 2:30,21.62
8/10/2020 2:45,21.53
8/10/2020 3:00,21.45
8/10/2020 3:15,21.45
8/10/2020 3:30,21.36
8/10/2020 3:45,21.28
8/10/2020 4:00,21.23
8/10/2020 4:15,21.19
8/10/2020 4:30,21.1
8/10/2020 4:45,21.15
8/10/2020 5:00,21.02
8/10/2020 5:15,21.02
8/10/2020 5:30,20.98
8/10/2020 5:45,20.98
8/10/2020 6:00,21.4
8/10/2020 6:15,21.66
8/10/2020 6:30,21.7
8/10/2020 6:45,21.83
8/10/2020 7:00,21.88
8/10/2020 7:15,21.92
8/10/2020 7:30,21.92
8/10/2020 7:45,21.96
8/10/2020 8:00,21.92
8/10/2020 8:15,21.92
8/10/2020 8:30,22.01
8/10/2020 8:45,21.96
8/10/2020 9:00,22.01
8/10/2020 9:15,22.05
8/10/2020 9:30,22.09
8/10/2020 9:45,22.22
8/10/2020 10:00,22.61
8/10/2020 10:15,23.42
8/10/2020 10:30,24.24
8/10/2020 10:45,24.75
8/10/2020 11:00,25.48
8/10/2020 11:15,25.82
8/10/2020 11:30,26.38
8/10/2020 11:45,26.98
8/10/2020 12:00,27.41
8/10/2020 12:15,28.01
8/10/2020 12:30,28.23
8/10/2020 12:45,28.7
8/10/2020 13:00,29.04
8/10/2020 13:15,29.21
8/10/2020 13:30,29
8/10/2020 13:45,29.43
8/10/2020 14:00,30.16
8/10/2020 14:15,30.59
8/10/2020 14:30,30.67
8/10/2020 14:45,30.5
8/10/2020 15:00,30.33
8/10/2020 15:15,30.46
8/10/2020 15:30,30.89
8/10/2020 15:45,30.97
8/10/2020 16:00,30.89
8/10/2020 16:15,30.67
8/10/2020 16:30,30.89
8/10/2020 16:45,31.14
8/10/2020 17:00,31.23
8/10/2020 17:15,31.14
8/10/2020 17:30,31.06
8/10/2020 17:45,30.89
8/10/2020 18:00,30.5
8/10/2020 18:15,27.75
8/10/2020 18:30,26.21
8/10/2020 18:45,25.39
8/10/2020 19:00,24.92
8/10/2020 19:15,24.54
8/10/2020 19:30,24.32
8/10/2020 19:45,24.11
8/10/2020 20:00,23.98
8/10/2020 20:15,23.85
8/10/2020 20:30,23.94
8/10/2020 20:45,23.94
8/10/2020 21:00,23.98
8/10/2020 21:15,24.11
8/10/2020 21:30,24.19
8/10/2020 21:45,24.11
8/10/2020 22:00,23.94
8/10/2020 22:15,23.76
8/10/2020 22:30,23.59
8/10/2020 22:45,23.46
8/10/2020 23:00,23.34
8/10/2020 23:15,23.29
8/10/2020 23:30,23.16
8/10/2020 23:45,23.03
8/11/2020 0:00,22.91
8/11/2020 0:15,22.82
8/11/2020 0:30,22.73
8/11/2020 0:45,22.65
8/11/2020 1:00,22.61
8/11/2020 1:15,22.48
8/11/2020 1:30,22.39
8/11/2020 1:45,22.35
8/11/2020 2:00,22.31
8/11/2020 2:15,22.31
8/11/2020 2:30,22.31
8/11/2020 2:45,22.26
8/11/2020 3:00,22.26
8/11/2020 3:15,22.18
8/11/2020 3:30,22.13
8/11/2020 3:45,22.09
8/11/2020 4:00,22.01
8/11/2020 4:15,21.92
8/11/2020 4:30,21.83
8/11/2020 4:45,21.75
8/11/2020 5:00,21.7
8/11/2020 5:15,21.58
8/11/2020 5:30,21.53
8/11/2020 5:45,21.49
8/11/2020 6:00,21.45
8/11/2020 6:15,21.4
8/11/2020 6:30,21.7
8/11/2020 6:45,21.96
8/11/2020 7:00,22.09
8/11/2020 7:15,22.18
8/11/2020 7:30,22.18
8/11/2020 7:45,22.22
8/11/2020 8:00,22.31
8/11/2020 8:15,22.26
8/11/2020 8:30,22.35
8/11/2020 8:45,22.31
8/11/2020 9:00,22.35
8/11/2020 9:15,22.39
8/11/2020 9:30,22.39
8/11/2020 9:45,22.39
8/11/2020 10:00,22.48
8/11/2020 10:15,22.56
8/11/2020 10:30,22.91
8/11/2020 10:45,23.81
8/11/2020 11:00,24.24
8/11/2020 11:15,24.19
8/11/2020 11:30,24.24
8/11/2020 11:45,24.24
8/11/2020 12:00,24.36
8/11/2020 12:15,24.41
8/11/2020 12:30,24.62
8/11/2020 12:45,24.79
8/11/2020 13:00,24.92
8/11/2020 13:15,25.01
8/11/2020 13:30,25.09
8/11/2020 13:45,24.97
8/11/2020 14:00,24.97
8/11/2020 14:15,25.05
8/11/2020 14:30,25.05
8/11/2020 14:45,24.97
8/11/2020 15:00,24.88
8/11/2020 15:15,24.88
8/11/2020 15:30,24.79
8/11/2020 15:45,24.75
8/11/2020 16:00,24.75
8/11/2020 16:15,24.88
8/11/2020 16:30,25.14
8/11/2020 16:45,25.95
8/11/2020 17:00,26.68
8/11/2020 17:15,27.67
8/11/2020 17:30,28.35
8/11/2020 17:45,28.74
8/11/2020 18:00,28.74
8/11/2020 18:15,28.7
8/11/2020 18:30,28.53
8/11/2020 18:45,27.41
8/11/2020 19:00,25.78
8/11/2020 19:15,24.79
8/11/2020 19:30,24.32
8/11/2020 19:45,24.02
8/11/2020 20:00,23.81
8/11/2020 20:15,23.64
8/11/2020 20:30,23.55
8/11/2020 20:45,23.42
8/11/2020 21:00,23.34
8/11/2020 21:15,23.29
8/11/2020 21:30,23.42
8/11/2020 21:45,23.59
8/11/2020 22:00,23.64
8/11/2020 22:15,23.46
8/11/2020 22:30,23.38
8/11/2020 22:45,23.08
8/11/2020 23:00,22.95
8/11/2020 23:15,22.69
8/11/2020 23:30,22.56
8/11/2020 23:45,22.35
8/12/2020 0:00,22.22
8/12/2020 0:15,22.18
8/12/2020 0:30,22.05
8/12/2020 0:45,21.88
8/12/2020 1:00,21.79
8/12/2020 1:15,21.62
8/12/2020 1:30,21.53
8/12/2020 1:45,21.49
8/12/2020 2:00,21.45
8/12/2020 2:15,21.4
8/12/2020 2:30,21.36
8/12/2020 2:45,21.28
8/12/2020 3:00,21.28
8/12/2020 3:15,21.23
8/12/2020 3:30,21.19
8/12/2020 3:45,21.15
8/12/2020 4:00,21.1
8/12/2020 4:15,21.06
8/12/2020 4:30,20.98
8/12/2020 4:45,20.89
8/12/2020 5:00,20.76
8/12/2020 5:15,20.76
8/12/2020 5:30,20.59
8/12/2020 5:45,20.5
8/12/2020 6:00,20.46
8/12/2020 6:15,20.37
8/12/2020 6:30,20.33
8/12/2020 6:45,20.33
8/12/2020 7:00,20.37
8/12/2020 7:15,20.8
8/12/2020 7:30,21.28
8/12/2020 7:45,21.62
8/12/2020 8:00,21.79
8/12/2020 8:15,21.83
8/12/2020 8:30,21.92
8/12/2020 8:45,22.01
8/12/2020 9:00,22.09
8/12/2020 9:15,22.13
8/12/2020 9:30,22.22
8/12/2020 9:45,22.26
8/12/2020 10:00,22.35
8/12/2020 10:15,22.43
8/12/2020 10:30,22.56
8/12/2020 10:45,22.78
8/12/2020 11:00,23.25
8/12/2020 11:15,24.02
8/12/2020 11:30,25.05
8/12/2020 11:45,26.08
8/12/2020 12:00,26.98
8/12/2020 12:15,27.63
8/12/2020 12:30,28.05
8/12/2020 12:45,28.05
8/12/2020 13:00,28.01
8/12/2020 13:15,27.97
8/12/2020 13:30,28.35
8/12/2020 13:45,29.04
8/12/2020 14:00,29.6
8/12/2020 14:15,30.03
8/12/2020 14:30,30.41
8/12/2020 14:45,30.67
8/12/2020 15:00,30.89
8/12/2020 15:15,31.1
8/12/2020 15:30,31.27
8/12/2020 15:45,31.31
8/12/2020 16:00,31.44
8/12/2020 16:15,31.44
8/12/2020 16:30,31.44
8/12/2020 16:45,31.4
8/12/2020 17:00,31.27
8/12/2020 17:15,31.14
8/12/2020 17:30,31.06
8/12/2020 17:45,31.06
8/12/2020 18:00,30.8
8/12/2020 18:15,30.59
8/12/2020 18:30,30.33
8/12/2020 18:45,30.07
8/12/2020 19:00,29.77
8/12/2020 19:15,29.51
8/12/2020 19:30,28.61
8/12/2020 19:45,26.77
8/12/2020 20:00,25.91
8/12/2020 20:15,25.35
8/12/2020 20:30,24.92
8/12/2020 20:45,24.71
8/12/2020 21:00,24.54
8/12/2020 21:15,24.32
8/12/2020 21:30,24.24
8/12/2020 21:45,24.15
8/12/2020 22:00,24.06
8/12/2020 22:15,24.11
8/12/2020 22:30,24.24
8/12/2020 22:45,24.24
8/12/2020 23:00,24.24
8/12/2020 23:15,24.41
8/12/2020 23:30,24.24
8/12/2020 23:45,24.11
8/13/2020 0:00,23.94
8/13/2020 0:15,23.81
8/13/2020 0:30,23.64
8/13/2020 0:45,23.55
8/13/2020 1:00,23.46
8/13/2020 1:15,23.38
8/13/2020 1:30,23.34
8/13/2020 1:45,23.25
8/13/2020 2:00,23.21
8/13/2020 2:15,23.08
8/13/2020 2:30,22.99
8/13/2020 2:45,22.91
8/13/2020 3:00,22.82
8/13/2020 3:15,22.82
8/13/2020 3:30,22.73
8/13/2020 3:45,22.65
8/13/2020 4:00,22.56
8/13/2020 4:15,22.48
8/13/2020 4:30,22.35
8/13/2020 4:45,22.22
8/13/2020 5:00,22.09
8/13/2020 5:15,21.92
8/13/2020 5:30,21.79
8/13/2020 5:45,21.7
8/13/2020 6:00,21.53
8/13/2020 6:15,21.49
8/13/2020 6:30,21.36
8/13/2020 6:45,21.28
8/13/2020 7:00,21.23
8/13/2020 7:15,21.28
8/13/2020 7:30,21.36
8/13/2020 7:45,21.49
8/13/2020 8:00,21.66
8/13/2020 8:15,22.05
8/13/2020 8:30,22.31
8/13/2020 8:45,22.39
8/13/2020 9:00,22.52
8/13/2020 9:15,22.56
8/13/2020 9:30,22.65
8/13/2020 9:45,22.65
8/13/2020 10:00,22.69
8/13/2020 10:15,22.78
8/13/2020 10:30,22.86
8/13/2020 10:45,22.91
8/13/2020 11:00,22.99
8/13/2020 11:15,23.08
8/13/2020 11:30,23.25
8/13/2020 11:45,23.51
8/13/2020 12:00,23.98
8/13/2020 12:15,24.71
8/13/2020 12:30,25.22
8/13/2020 12:45,26.42
8/13/2020 13:00,27.54
8/13/2020 13:15,28.48
8/13/2020 13:30,29.17
8/13/2020 13:45,29.73
8/13/2020 14:00,30.07
8/13/2020 14:15,30.24
8/13/2020 14:30,30.2
8/13/2020 14:45,30.11
8/13/2020 15:00,30.07
8/13/2020 15:15,29.81
8/13/2020 15:30,29.21
8/13/2020 15:45,28.91
8/13/2020 16:00,29
8/13/2020 16:15,28.95
8/13/2020 16:30,28.7
8/13/2020 16:45,28.48
8/13/2020 17:00,28.35
